combination,r2,q2,mae,rmsd,threshold,model
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(10, 17)')",0.6887501272614882,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_x')",0.7212418442004276,-0.35831740784211075,0.1795338111734035,0.22130587419491,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_y')",0.6354684149909666,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_z')",0.6050983951809558,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'B1')",0.6967822349431693,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'B5')",0.6415122923501709,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(2, 9)', 'L')",0.6317254389125305,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'Dist(16, 17)')",0.721542826172973,0.16720971903420867,0.13851692351178815,0.17328466556150474,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'Dist(10, 17)')",0.5831016589289286,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_x')",0.6324037718450533,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_y')",0.6239759668463826,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_z')",0.6282908543323455,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'B1')",0.691890646074976,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'B5')",0.648585488295808,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(18, 20)', 'L')",0.6656511998919898,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'Dist(10, 17)')",0.6533971189308379,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_x')",0.7375458481516236,0.30692160415497705,0.1323726052488813,0.15808238852299125,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_y')",0.6886226921426364,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_z')",0.6534604435456683,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'B1')",0.7101603018062882,-0.18575386961652773,0.1584524836027729,0.2067709788711124,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'B5')",0.6826938021940356,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(16, 17)', 'L')",0.6544573413807045,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'dip_x')",0.6348274649347058,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'dip_y')",0.6202751927442838,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'dip_z')",0.5920170339702806,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'B1')",0.692487596356716,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'B5')",0.618944976706127,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'Dist(10, 17)', 'L')",0.6095761340678043,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_x', 'dip_y')",0.8151346881300544,0.28744798173662245,0.12907703171010185,0.16028784708895868,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_x', 'dip_z')",0.6276280247595771,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_x', 'B1')",0.6814029716583603,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_x', 'B5')",0.7231618448818125,0.2119885816025906,0.14507416950541474,0.16856156845321546,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_x', 'L')",0.6542046626583118,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_y', 'dip_z')",0.6596201133025166,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_y', 'B1')",0.7964965810544682,-0.03945151677880787,0.13274961567706187,0.1935951295159261,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_y', 'B5')",0.6467165198892877,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_y', 'L')",0.6947397020653783,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_z', 'B1')",0.6919047056006996,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_z', 'B5')",0.6489756014472887,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'dip_z', 'L')",0.6092682851346419,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'B1', 'B5')",0.8163373823082352,0.504405896933888,0.1221417338070881,0.13367659463652395,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'B1', 'L')",0.6765021781103109,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(1, 2)', 'B5', 'L')",0.6540046727669294,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'Dist(18, 20)')",0.31678592299127006,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'Dist(16, 17)')",0.5261008906316618,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'Dist(10, 17)')",0.30654762411871717,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'dip_x')",0.48171377817459893,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'dip_y')",0.3521120094240099,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'dip_z')",0.2727423084714571,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'B1')",0.4477233530678991,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'B5')",0.2699128542484013,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(2, 9)', 'L')",0.32020112112239085,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'Dist(16, 17)')",0.5275476572233861,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'Dist(10, 17)')",0.4006790432667503,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'dip_x')",0.5189677839879452,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'dip_y')",0.39884119873929624,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'dip_z')",0.3092828512985767,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'B1')",0.4706716354472975,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'B5')",0.30840251983516653,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(18, 20)', 'L')",0.3306788457990977,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'Dist(10, 17)')",0.5286571931324351,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'dip_x')",0.6710444254696404,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'dip_y')",0.5535559289899638,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'dip_z')",0.547754184331724,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'B1')",0.5675674528755172,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'B5')",0.5281913713675153,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(16, 17)', 'L')",0.5312407782822867,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'dip_x')",0.47169047536496156,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'dip_y')",0.34885703753998953,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'dip_z')",0.30375029497003203,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'B1')",0.47340333600191464,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'B5')",0.3020921124789443,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'Dist(10, 17)', 'L')",0.3328298466338112,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_x', 'dip_y')",0.7820434742684705,0.28628804741490754,0.13070891138311627,0.1604182570574135,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_x', 'dip_z')",0.4794510365137783,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_x', 'B1')",0.5022368314139278,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_x', 'B5')",0.4736325488594657,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_x', 'L')",0.47077454523008744,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_y', 'dip_z')",0.33834076092315646,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_y', 'B1')",0.5809177250697292,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_y', 'B5')",0.33975748552417806,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_y', 'L')",0.40148991218761865,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_z', 'B1')",0.5200461578832554,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_z', 'B5')",0.2630739481227482,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'dip_z', 'L')",0.3801260394904934,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'B1', 'B5')",0.4513705842217681,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'B1', 'L')",0.4339241813468555,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 3)', 'B5', 'L')",0.3023296240504101,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'Dist(16, 17)')",0.5165153598483715,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'Dist(10, 17)')",0.4349419829141251,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'dip_x')",0.37583479082972227,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'dip_y')",0.38160263597052824,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'dip_z')",0.24274189101492205,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'B1')",0.40855154595063714,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'B5')",0.2758372146869119,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(18, 20)', 'L')",0.299748647789735,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'Dist(10, 17)')",0.526835448253796,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'dip_x')",0.6526598607512402,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'dip_y')",0.5448510047532777,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'dip_z')",0.5526329220579871,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'B1')",0.5476359024157498,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'B5')",0.52425979874694,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(16, 17)', 'L')",0.5199770861903177,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'dip_x')",0.37695621875773877,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'dip_y')",0.2594748140647035,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'dip_z')",0.24563467123799687,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'B1')",0.40734618780474885,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'B5')",0.24223031571761322,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'Dist(10, 17)', 'L')",0.2857229418213576,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_x', 'dip_y')",0.4443256498466239,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_x', 'dip_z')",0.2305710712392276,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_x', 'B1')",0.2599856214133289,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_x', 'B5')",0.24120582838827798,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_x', 'L')",0.2711658078015995,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_y', 'dip_z')",0.18528076867867294,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_y', 'B1')",0.4971070964194694,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_y', 'B5')",0.19355123822392017,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_y', 'L')",0.4218956765290799,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_z', 'B1')",0.41798123916432517,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_z', 'B5')",0.11308700611529854,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'dip_z', 'L')",0.38081760620410854,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'B1', 'B5')",0.4332482443444121,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'B1', 'L')",0.30098760163137583,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(2, 9)', 'B5', 'L')",0.26887562812181753,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'Dist(10, 17)')",0.5245663674541019,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'dip_x')",0.6406741291441781,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'dip_y')",0.5415347362635039,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'dip_z')",0.5473943489034705,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'B1')",0.5451580128519432,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'B5')",0.522495918941511,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(16, 17)', 'L')",0.5201931566291056,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'dip_x')",0.5203890753966972,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'dip_y')",0.4634831866966028,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'dip_z')",0.4006658405818714,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'B1')",0.5603057031994532,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'B5')",0.4069562314285574,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'Dist(10, 17)', 'L')",0.40541235834823053,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_x', 'dip_y')",0.7984576827162566,0.24368807832453465,0.12046764973170858,0.1651363881589298,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_x', 'dip_z')",0.4670780017682312,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_x', 'B1')",0.4133705934511319,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_x', 'B5')",0.44859822982822617,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_x', 'L')",0.38631788268988143,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_y', 'dip_z')",0.3183185436826379,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_y', 'B1')",0.5772850521746689,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('-9-16-', 'Dist(18, 20)', 'dip_y', 'B5')",0.3176182572031021,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
